Date,Country,Virus ,Cuml.Confirmed,Cuml.Deaths,Cuml.Recovered,Province.State
3/17/03,Germany,SARS,1,0,0,Not Recorded
3/17/03,Canada,SARS,8,2,0,Not Recorded
3/17/03,Singapore,SARS,20,0,0,Not Recorded
3/17/03,Hong Kong,SARS,95,1,0,Not Recorded
3/17/03,Switzerland,SARS,2,0,0,Not Recorded
3/17/03,Thailand,SARS,1,0,0,Not Recorded
3/17/03,Vietnam,SARS,40,1,0,Not Recorded
3/18/03,Germany,SARS,2,0,0,Not Recorded
3/18/03,Canada,SARS,8,2,0,Not Recorded
3/18/03,China,SARS,0,0,0,Not Recorded
3/18/03,Singapore,SARS,23,0,0,Not Recorded
3/18/03,Hong Kong,SARS,123,1,0,Not Recorded
3/18/03,Taiwan,SARS,3,0,0,Not Recorded
3/18/03,Thailand,SARS,1,0,0,Not Recorded
3/18/03,Vietnam,SARS,57,1,0,Not Recorded
3/18/03,Slovenia,SARS,1,0,0,Not Recorded
3/18/03,UK,SARS,1,0,0,Not Recorded
3/19/03,Canada,SARS,8,2,0,Not Recorded
3/19/03,China,SARS,0,0,0,Not Recorded
3/19/03,Germany,SARS,1,0,0,Not Recorded
3/19/03,Hong Kong,SARS,150,5,0,Not Recorded
3/19/03,Singapore,SARS,31,0,0,Not Recorded
3/19/03,Slovenia,SARS,1,0,0,Not Recorded
3/19/03,Spain,SARS,1,0,0,Not Recorded
3/19/03,Taiwan,SARS,3,0,0,Not Recorded
3/19/03,Thailand,SARS,1,0,0,Not Recorded
3/19/03,UK,SARS,1,0,0,Not Recorded
3/19/03,US,SARS,11,0,0,Not Recorded
3/19/03,Vietnam,SARS,56,2,0,Not Recorded
3/20/03,Canada,SARS,9,2,0,Not Recorded
3/20/03,China,SARS,0,0,0,Not Recorded
3/20/03,Germany,SARS,1,0,0,Not Recorded
3/20/03,Hong Kong,SARS,173,6,0,Not Recorded
3/20/03,Singapore,SARS,34,0,0,Not Recorded
3/20/03,Slovenia,SARS,1,0,0,Not Recorded
3/20/03,Spain,SARS,1,0,0,Not Recorded
3/20/03,Switzerland,SARS,7,0,0,Not Recorded
3/20/03,Taiwan,SARS,4,0,0,Not Recorded
3/20/03,Thailand,SARS,1,0,0,Not Recorded
3/20/03,UK,SARS,2,0,0,Not Recorded
3/20/03,US,SARS,11,0,0,Not Recorded
3/20/03,Vietnam,SARS,62,2,0,Not Recorded
3/21/03,Canada,SARS,9,2,0,Not Recorded
3/21/03,China,SARS,0,0,0,Not Recorded
3/21/03,Germany,SARS,1,0,0,Not Recorded
3/21/03,Hong Kong,SARS,203,6,0,Not Recorded
3/21/03,Italy,SARS,1,0,0,Not Recorded
3/21/03,Ireland,SARS,1,0,0,Not Recorded
3/21/03,Singapore,SARS,39,0,0,Not Recorded
3/21/03,Slovenia,SARS,1,0,0,Not Recorded
3/21/03,Spain,SARS,1,0,0,Not Recorded
3/21/03,Switzerland,SARS,7,0,0,Not Recorded
3/21/03,Taiwan,SARS,6,0,0,Not Recorded
3/21/03,Thailand,SARS,4,0,0,Not Recorded
3/21/03,UK,SARS,2,0,0,Not Recorded
3/21/03,US,SARS,13,0,0,Not Recorded
3/21/03,Vietnam,SARS,62,2,0,Not Recorded
3/22/03,Canada,SARS,9,2,0,Not Recorded
3/22/03,China,SARS,0,0,0,Not Recorded
3/22/03,Germany,SARS,2,0,0,Not Recorded
3/22/03,Hong Kong,SARS,222,7,0,Not Recorded
3/22/03,Italy,SARS,2,0,0,Not Recorded
3/22/03,Ireland,SARS,1,0,0,Not Recorded
3/22/03,Singapore,SARS,44,0,0,Not Recorded
3/22/03,Slovenia,SARS,1,0,0,Not Recorded
3/22/03,Spain,SARS,1,0,0,Not Recorded
3/22/03,Switzerland,SARS,7,0,0,Not Recorded
3/22/03,Taiwan,SARS,6,0,0,Not Recorded
3/22/03,Thailand,SARS,4,0,0,Not Recorded
3/22/03,UK,SARS,2,0,0,Not Recorded
3/22/03,US,SARS,22,0,0,Not Recorded
3/22/03,Vietnam,SARS,63,2,0,Not Recorded
3/24/03,Canada,SARS,11,3,0,Not Recorded
3/24/03,China,SARS,0,0,0,Not Recorded
3/24/03,France,SARS,1,0,0,Not Recorded
3/24/03,Germany,SARS,4,0,0,Not Recorded
3/24/03,Hong Kong,SARS,260,10,0,Not Recorded
3/24/03,Italy,SARS,2,0,0,Not Recorded
3/24/03,Ireland,SARS,1,0,0,Not Recorded
3/24/03,Singapore,SARS,65,0,0,Not Recorded
3/24/03,Spain,SARS,1,0,0,Not Recorded
3/24/03,Switzerland,SARS,2,0,0,Not Recorded
3/24/03,Taiwan,SARS,6,0,0,Not Recorded
3/24/03,Thailand,SARS,5,0,0,Not Recorded
3/24/03,UK,SARS,3,0,0,Not Recorded
3/24/03,US,SARS,37,0,0,Not Recorded
3/24/03,Vietnam,SARS,58,4,0,Not Recorded
3/25/03,Canada,SARS,11,3,0,Not Recorded
3/25/03,China,SARS,0,0,0,Not Recorded
3/25/03,France,SARS,1,0,0,Not Recorded
3/25/03,Germany,SARS,4,0,0,Not Recorded
3/25/03,Hong Kong,SARS,286,10,0,Not Recorded
3/25/03,Italy,SARS,2,0,0,Not Recorded
3/25/03,Ireland,SARS,1,0,0,Not Recorded
3/25/03,Singapore,SARS,69,0,0,Not Recorded
3/25/03,Switzerland,SARS,2,0,0,Not Recorded
3/25/03,Taiwan,SARS,6,0,0,Not Recorded
3/25/03,Thailand,SARS,5,0,0,Not Recorded
3/25/03,UK,SARS,3,0,0,Not Recorded
3/25/03,US,SARS,39,0,0,Not Recorded
3/25/03,Vietnam,SARS,58,4,0,Not Recorded
3/26/03,Canada,SARS,19,3,0,Not Recorded
3/26/03,China,SARS,792,31,0,Not Recorded
3/26/03,Hong Kong,SARS,316,10,0,Not Recorded
3/26/03,Taiwan,SARS,6,0,0,Not Recorded
3/26/03,France,SARS,1,0,0,Not Recorded
3/26/03,Germany,SARS,4,0,0,Not Recorded
3/26/03,Italy,SARS,3,0,0,Not Recorded
3/26/03,Ireland,SARS,2,0,0,Not Recorded
3/26/03,Singapore,SARS,74,1,0,Not Recorded
3/26/03,Switzerland,SARS,2,0,0,Not Recorded
3/26/03,Thailand,SARS,3,0,0,Not Recorded
3/26/03,UK,SARS,3,0,0,Not Recorded
3/26/03,US,SARS,40,0,0,Not Recorded
3/26/03,Vietnam,SARS,58,4,0,Not Recorded
3/27/03,Canada,SARS,28,3,0,Not Recorded
3/27/03,China,SARS,806,34,0,Not Recorded
3/27/03,Hong Kong,SARS,367,10,0,Not Recorded
3/27/03,Taiwan,SARS,6,0,0,Not Recorded
3/27/03,France,SARS,1,0,0,Not Recorded
3/27/03,Germany,SARS,4,0,0,Not Recorded
3/27/03,Italy,SARS,2,0,0,Not Recorded
3/27/03,Ireland,SARS,2,0,0,Not Recorded
3/27/03,Romania,SARS,3,0,0,Not Recorded
3/27/03,Singapore,SARS,78,2,0,Not Recorded
3/27/03,Switzerland,SARS,2,0,0,Not Recorded
3/27/03,Thailand,SARS,3,0,0,Not Recorded
3/27/03,UK,SARS,3,0,0,Not Recorded
3/27/03,US,SARS,45,0,0,Not Recorded
3/27/03,Vietnam,SARS,58,4,0,Not Recorded
3/28/03,Canada,SARS,29,3,0,Not Recorded
3/28/03,China,SARS,806,34,0,Not Recorded
3/28/03,Hong Kong,SARS,425,10,0,Not Recorded
3/28/03,Taiwan,SARS,10,0,0,Not Recorded
3/28/03,France,SARS,1,0,0,Not Recorded
3/28/03,Germany,SARS,4,0,0,Not Recorded
3/28/03,Italy,SARS,2,0,0,Not Recorded
3/28/03,Ireland,SARS,2,0,0,Not Recorded
3/28/03,Romania,SARS,3,0,0,Not Recorded
3/28/03,Singapore,SARS,86,2,0,Not Recorded
3/28/03,Switzerland,SARS,2,0,0,Not Recorded
3/28/03,Thailand,SARS,3,0,0,Not Recorded
3/28/03,UK,SARS,3,0,0,Not Recorded
3/28/03,US,SARS,51,0,0,Not Recorded
3/28/03,Vietnam,SARS,58,4,0,Not Recorded
3/29/03,Canada,SARS,37,3,0,Not Recorded
3/29/03,China,SARS,806,34,0,Not Recorded
3/29/03,Hong Kong,SARS,470,10,0,Not Recorded
3/29/03,Taiwan,SARS,10,0,0,Not Recorded
3/29/03,France,SARS,1,0,0,Not Recorded
3/29/03,Germany,SARS,4,0,0,Not Recorded
3/29/03,Italy,SARS,2,0,0,Not Recorded
3/29/03,Ireland,SARS,2,0,0,Not Recorded
3/29/03,Romania,SARS,3,0,0,Not Recorded
3/29/03,Singapore,SARS,89,2,0,Not Recorded
3/29/03,Switzerland,SARS,3,0,0,Not Recorded
3/29/03,Thailand,SARS,3,1,0,Not Recorded
3/29/03,UK,SARS,3,0,0,Not Recorded
3/29/03,US,SARS,59,0,0,Not Recorded
3/29/03,Vietnam,SARS,58,4,0,Not Recorded
3/31/03,Canada,SARS,44,4,0,Not Recorded
3/31/03,China,SARS,806,34,0,Not Recorded
3/31/03,Hong Kong,SARS,530,13,0,Not Recorded
3/31/03,Taiwan,SARS,10,0,0,Not Recorded
3/31/03,France,SARS,1,0,0,Not Recorded
3/31/03,Germany,SARS,5,0,0,Not Recorded
3/31/03,Italy,SARS,2,0,0,Not Recorded
3/31/03,Ireland,SARS,2,0,0,Not Recorded
3/31/03,Romania,SARS,3,0,0,Not Recorded
3/31/03,Singapore,SARS,91,2,0,Not Recorded
3/31/03,Switzerland,SARS,3,0,0,Not Recorded
3/31/03,Thailand,SARS,5,1,0,Not Recorded
3/31/03,UK,SARS,3,0,0,Not Recorded
3/31/03,US,SARS,59,0,0,Not Recorded
3/31/03,Vietnam,SARS,58,4,0,Not Recorded
4/1/03,Australia,SARS,1,0,0,Not Recorded
4/1/03,Belgium,SARS,1,0,0,Not Recorded
4/1/03,Canada,SARS,53,4,0,Not Recorded
4/1/03,China,SARS,806,34,0,Not Recorded
4/1/03,Hong Kong,SARS,685,16,0,Not Recorded
4/1/03,Taiwan,SARS,13,0,0,Not Recorded
4/1/03,France,SARS,1,0,0,Not Recorded
4/1/03,Germany,SARS,5,0,0,Not Recorded
4/1/03,Italy,SARS,3,0,0,Not Recorded
4/1/03,Ireland,SARS,2,0,0,Not Recorded
4/1/03,Romania,SARS,3,0,0,Not Recorded
4/1/03,Singapore,SARS,92,3,0,Not Recorded
4/1/03,Switzerland,SARS,3,0,0,Not Recorded
4/1/03,Thailand,SARS,6,1,0,Not Recorded
4/1/03,UK,SARS,3,0,0,Not Recorded
4/1/03,US,SARS,69,0,0,Not Recorded
4/1/03,Vietnam,SARS,58,4,0,Not Recorded
4/2/03,Australia,SARS,1,0,0,Not Recorded
4/2/03,Belgium,SARS,1,0,0,Not Recorded
4/2/03,Canada,SARS,58,6,0,Not Recorded
4/2/03,China,SARS,1190,46,0,Not Recorded
4/2/03,Hong Kong,SARS,708,16,0,Not Recorded
4/2/03,Taiwan,SARS,13,0,0,Not Recorded
4/2/03,France,SARS,1,0,0,Not Recorded
4/2/03,Germany,SARS,5,0,0,Not Recorded
4/2/03,Italy,SARS,3,0,0,Not Recorded
4/2/03,Ireland,SARS,2,0,0,Not Recorded
4/2/03,Romania,SARS,3,0,0,Not Recorded
4/2/03,Singapore,SARS,95,4,0,Not Recorded
4/2/03,Spain,SARS,1,0,0,Not Recorded
4/2/03,Switzerland,SARS,2,0,0,Not Recorded
4/2/03,Thailand,SARS,7,2,0,Not Recorded
4/2/03,UK,SARS,3,0,0,Not Recorded
4/2/03,US,SARS,72,0,0,Not Recorded
4/2/03,Vietnam,SARS,58,4,0,Not Recorded
4/3/03,Australia,SARS,1,0,0,Not Recorded
4/3/03,Belgium,SARS,1,0,0,Not Recorded
4/3/03,Brazil,SARS,1,0,0,Not Recorded
4/3/03,Canada,SARS,62,6,0,Not Recorded
4/3/03,China,SARS,1190,46,0,Not Recorded
4/3/03,Hong Kong,SARS,734,17,0,Not Recorded
4/3/03,Taiwan,SARS,14,0,0,Not Recorded
4/3/03,France,SARS,3,0,0,Not Recorded
4/3/03,Germany,SARS,5,0,0,Not Recorded
4/3/03,Italy,SARS,3,0,0,Not Recorded
4/3/03,Ireland,SARS,1,0,0,Not Recorded
4/3/03,Romania,SARS,1,0,0,Not Recorded
4/3/03,Singapore,SARS,98,4,0,Not Recorded
4/3/03,Switzerland,SARS,2,0,0,Not Recorded
4/3/03,Thailand,SARS,7,2,0,Not Recorded
4/3/03,UK,SARS,3,0,0,Not Recorded
4/3/03,US,SARS,85,0,0,Not Recorded
4/3/03,Vietnam,SARS,59,4,0,Not Recorded
4/4/03,Australia,SARS,1,0,0,Not Recorded
4/4/03,Belgium,SARS,1,0,0,Not Recorded
4/4/03,Brazil,SARS,1,0,0,Not Recorded
4/4/03,Canada,SARS,69,7,0,Not Recorded
4/4/03,China,SARS,1220,49,0,Not Recorded
4/4/03,Hong Kong,SARS,761,17,0,Not Recorded
4/4/03,Taiwan,SARS,15,0,0,Not Recorded
4/4/03,France,SARS,3,0,0,Not Recorded
4/4/03,Germany,SARS,5,0,0,Not Recorded
4/4/03,Italy,SARS,3,0,0,Not Recorded
4/4/03,Ireland,SARS,1,0,0,Not Recorded
4/4/03,Romania,SARS,1,0,0,Not Recorded
4/4/03,Singapore,SARS,100,5,0,Not Recorded
4/4/03,Spain,SARS,1,0,0,Not Recorded
4/4/03,Switzerland,SARS,2,0,0,Not Recorded
4/4/03,Thailand,SARS,7,2,0,Not Recorded
4/4/03,UK,SARS,3,0,0,Not Recorded
4/4/03,US,SARS,100,0,0,Not Recorded
4/4/03,Vietnam,SARS,59,4,0,Not Recorded
4/5/03,Australia,SARS,1,0,0,Not Recorded
4/5/03,Belgium,SARS,1,0,0,Not Recorded
4/5/03,Brazil,SARS,1,0,0,Not Recorded
4/5/03,Canada,SARS,74,7,0,Not Recorded
4/5/03,China,SARS,1220,49,0,Not Recorded
4/5/03,Hong Kong,SARS,800,20,0,Not Recorded
4/5/03,Taiwan,SARS,17,0,0,Not Recorded
4/5/03,France,SARS,3,0,0,Not Recorded
4/5/03,Germany,SARS,5,0,0,Not Recorded
4/5/03,Italy,SARS,3,0,0,Not Recorded
4/5/03,Malaysia,SARS,1,1,0,Not Recorded
4/5/03,Ireland,SARS,1,0,0,Not Recorded
4/5/03,Romania,SARS,1,0,0,Not Recorded
4/5/03,Singapore,SARS,101,6,0,Not Recorded
4/5/03,Spain,SARS,1,0,0,Not Recorded
